MBFC Source Link,MBFC link,Source,Bias,Reporting,MBFS Source Link Base
http://americantruthseekers.com,https://mediabiasfactcheck.com/american-truth-seekers/,American Truth Seekers,Fake,Fake,americantruthseekers.com
http://americanupdater.com/,https://mediabiasfactcheck.com/american-updater/,American Updater,Fake,Fake,americanupdater.com
http://anews-24.com/,https://mediabiasfactcheck.com/anews-24-com-american-news/,anews-24.com (American News),Fake,Fake,anews-24.com
http://aurora-news.us/,https://mediabiasfactcheck.com/aurora-news/,Aurora-News,Fake,Fake,aurora-news.us
http://bannedinformation.com,https://mediabiasfactcheck.com/banned-information/,Banned Information,Fake,Fake,bannedinformation.com
http://bb4sp.com/,https://mediabiasfactcheck.com/bb4sp/,BB4SP,Fake,Fake,bb4sp.com
http://beforeitsnews.com/,https://mediabiasfactcheck.com/before-its-news/,Before it s News,Fake,Fake,beforeitsnews.com
http://bigbluevision.org/,https://mediabiasfactcheck.com/big-blue-vision/,Big Blue Vision,Fake,Fake,bigbluevision.org
http://blackpigeonspeaks.com/,https://mediabiasfactcheck.com/black-pigeon-speaks/,Black Pigeon Speaks,Fake,Fake,blackpigeonspeaks.com
http://blueinformer.com,https://mediabiasfactcheck.com/blue-informer/,Blue Informer,Fake,Fake,blueinformer.com
http://bluetribune.com/,https://mediabiasfactcheck.com/blue-tribune/,Blue Tribune,Fake,Fake,bluetribune.com
http://bluevisionpost.com/,https://mediabiasfactcheck.com/blue-vision-post/,Blue Vision Post,Fake,Fake,bluevisionpost.com
http://borderlandalternativemedia.com/,https://mediabiasfactcheck.com/borderland-alternative-media-bam/,Borderland Alternative Media (BAM),Fake,Fake,borderlandalternativemedia.com
http://breakingtop.world/,https://mediabiasfactcheck.com/breakingtop-world/,Breakingtop.world,Fake,Fake,breakingtop.world
http://cis.org/,https://mediabiasfactcheck.com/center-for-immigration-studies-cis/,Center for Immigration Studies (CIS),Fake,Fake,cis.org
http://cernovich.com,https://mediabiasfactcheck.com/cerno-cernovich-com/,Cerno (Cernovich.com),Fake,Fake,cernovich.com
http://christianaction.org/,https://mediabiasfactcheck.com/christian-action-network/,Christian Action Network,Fake,Fake,christianaction.org
http://cityworldnews.com/,https://mediabiasfactcheck.com/cityworldnews/,CityWorldNews,Fake,Fake,cityworldnews.com
https://clarionproject.org/,https://mediabiasfactcheck.com/clarion-project/,Clarion Project,Fake,Fake,clarionproject.org
http://clashdaily.com/,https://mediabiasfactcheck.com/clash-daily/,Clash Daily,Fake,Fake,clashdaily.com
https://concernedwomen.org/blog/,https://mediabiasfactcheck.com/concerned-women-america/,Concerned Women for America,Fake,Fake,concernedwomen.org
https://conservative101.com/,https://mediabiasfactcheck.com/conservative-101/,Conservative 101,Fake,Fake,conservative101.com
http://conservativebyte.com,https://mediabiasfactcheck.com/conservative-byte/,Conservative Byte,Fake,Fake,conservativebyte.com
https://conservativedailypost.com/,https://mediabiasfactcheck.com/conservative-daily-post/,Conservative Daily Post,Fake,Fake,conservativedailypost.com
http://conservativefighters.com/,https://mediabiasfactcheck.com/conservative-fighters/,Conservative Fighters,Fake,Fake,conservativefighters.com
http://conservativefiringline.com/,https://mediabiasfactcheck.com/conservative-firing-line/,Conservative Firing Line,Fake,Fake,conservativefiringline.com
http://conservativeflashnews.com/,https://mediabiasfactcheck.com/conservative-flash-news/,Conservative Flash News,Fake,Fake,conservativeflashnews.com
https://conservativemedia.com/,https://mediabiasfactcheck.com/conservative-media/,Conservative Media,Fake,Fake,conservativemedia.com
http://consmovement.com/,https://mediabiasfactcheck.com/conservative-movement/,Conservative Movement,Fake,Fake,consmovement.com
http://conservativepost.com/,https://mediabiasfactcheck.com/conservative-post/,Conservative Post,Fake,Fake,conservativepost.com
http://conservativespirit.com/,https://mediabiasfactcheck.com/conservative-spirit/,Conservative Spirit,Fake,Fake,conservativespirit.com
https://www.westernjournal.com/ct/,https://mediabiasfactcheck.com/conservative-tribune/,Conservative Tribune,Fake,Fake,westernjournal.com
http://rickwells.us/,https://mediabiasfactcheck.com/constitution-rising/,Constitution Rising,Fake,Fake,rickwells.us
http://dailybuzzlive.com/,https://mediabiasfactcheck.com/daily-buzz-live/,Daily Buzz Live,Fake,Fake,dailybuzzlive.com
http://dailyheadlines.net/,https://mediabiasfactcheck.com/daily-headlines/,Daily Headlines,Fake,Fake,dailyheadlines.net
http://www.dailyinfobox.com/,https://mediabiasfactcheck.com/daily-infobox/,Daily Infobox,Fake,Fake,dailyinfobox.com
http://thedcgazette.com/,https://mediabiasfactcheck.com/dc-gazette/,DC Gazette,Fake,Fake,thedcgazette.com
http://defiantamerica.com/,https://mediabiasfactcheck.com/defiant-america/,Defiant America,Fake,Fake,defiantamerica.com
http://defund.com/,https://mediabiasfactcheck.com/defund-com/,Defund.com,Fake,Fake,defund.com
http://democraticreview.com/,https://mediabiasfactcheck.com/democratic-review/,Democratic Review,Fake,Fake,democraticreview.com
http://denverguardian.com/,https://mediabiasfactcheck.com/denver-guardian/,Denver Guardian,Fake,Fake,denverguardian.com
http://donaldtrumpnews.co/,https://mediabiasfactcheck.com/donald-trump-news/,Donald Trump News,Fake,Fake,donaldtrumpnews.co
http://donaldtrumppotus45.com/,https://mediabiasfactcheck.com/donald-trump-potus-45/,Donald Trump Potus 45,Fake,Fake,donaldtrumppotus45.com
http://downtrend.com/,https://mediabiasfactcheck.com/downtrend/,Downtrend,Fake,Fake,downtrend.com
http://www.drainingtheswamp.info/,https://mediabiasfactcheck.com/draining-the-swamp/,Draining the Swamp,Fake,Fake,drainingtheswamp.info
http://eaglerising.com/,https://mediabiasfactcheck.com/eagle-rising/,Eagle Rising,Fake,Fake,eaglerising.com
http://embols.com/,https://mediabiasfactcheck.com/embols/,Embols,Fake,Fake,embols.com
http://en-volve.com/,https://mediabiasfactcheck.com/en-volve/,En Volve,Fake,Fake,en-volve.com
http://en.search.farsnews.com,https://mediabiasfactcheck.com/fars-news/,Fars News,Fake,Fake,en.search.farsnews.com
http://flashnewscorner.com/,https://mediabiasfactcheck.com/flash-news-corner/,Flash News Corner,Fake,Fake,flashnewscorner.com
http://france24-tv.com/,https://mediabiasfactcheck.com/france24-tv-com/,France24-TV.com,Fake,Fake,france24-tv.com
http://freakoutnation.com/,https://mediabiasfactcheck.com/freakout-nation/,Freakout Nation,Fake,Fake,freakoutnation.com
http://frnewsreport.com,https://mediabiasfactcheck.com/free-rein-report/,Free Rein Report,Fake,Fake,frnewsreport.com
http://freedomdaily.com/,https://mediabiasfactcheck.com/freedom-daily/,Freedom Daily,Fake,Fake,freedomdaily.com
http://freedomsfinalstand.com/,https://mediabiasfactcheck.com/freedoms-final-stand/,Freedom s Final Stand,Fake,Fake,freedomsfinalstand.com
http://pamelageller.com/,https://mediabiasfactcheck.com/geller-report/,Geller Report,Fake,Fake,pamelageller.com
http://girlsjustwannahaveguns.com/,https://mediabiasfactcheck.com/girls-just-wanna-have-guns/,Girls Just Wanna Have Guns,Fake,Fake,girlsjustwannahaveguns.com
http://globalpoliticsnow.com/,https://mediabiasfactcheck.com/global-politics-now/,Global Politics Now,Fake,Fake,globalpoliticsnow.com
http://goneleft.com/,https://mediabiasfactcheck.com/gone-left/,Gone Left,Fake,Fake,goneleft.com
http://thegopwatchdog.com/,https://mediabiasfactcheck.com/gop-watchdog/,GOP Watchdog,Fake,Fake,thegopwatchdog.com
http://gotnews.com/,https://mediabiasfactcheck.com/gotnews/,GotNews,Fake,Fake,gotnews.com
http://en.hawarnews.com/,https://mediabiasfactcheck.com/hawar-news-agency/,Hawar News Agency,Fake,Fake,en.hawarnews.com
http://ihypocrite.net,https://mediabiasfactcheck.com/i-hypocrite/,"I, Hypocrite",Fake,Fake,ihypocrite.net
http://ilovemyfreedom.org/,https://mediabiasfactcheck.com/i-love-my-freedom/,I Love My Freedom,Fake,Fake,ilovemyfreedom.org
http://imowired.com/,https://mediabiasfactcheck.com/imowired/,IMOwired,Fake,Fake,imowired.com
https://infogalactic.com,https://mediabiasfactcheck.com/infogalactic/,InfoGalactic,Fake,Fake,infogalactic.com
http://itaglive.com/,https://mediabiasfactcheck.com/itag-live/,iTag Live,Fake,Fake,itaglive.com
http://jewwatch.com/,https://mediabiasfactcheck.com/jew-watch/,Jew Watch,Fake,Fake,jewwatch.com
http://joeforamerica.com,https://mediabiasfactcheck.com/joe-for-america/,Joe for America,Fake,Fake,joeforamerica.com
https://knightstemplarinternational.com/,https://mediabiasfactcheck.com/knights-templar-international/,Knights Templar International,Fake,Fake,knightstemplarinternational.com
http://ladylibertysnews.com/,https://mediabiasfactcheck.com/lady-liberty-news/,Lady Liberty News,Fake,Fake,ladylibertysnews.com
http://liberalplug.com/,https://mediabiasfactcheck.com/liberal-plug/,Liberal Plug,Fake,Fake,liberalplug.com
http://liberalsociety.com/,https://mediabiasfactcheck.com/liberal-society/,Liberal Society,Fake,Fake,liberalsociety.com
http://liberalspeak.com/,https://mediabiasfactcheck.com/liberal-speak/,Liberal Speak,Fake,Fake,liberalspeak.com
http://libertybrief.com/,https://mediabiasfactcheck.com/liberty-brief/,Liberty Brief,Fake,Fake,libertybrief.com
http://libertyisviral.com/,https://mediabiasfactcheck.com/liberty-is-viral/,Liberty is Viral,Fake,Fake,libertyisviral.com
http://londonwebnews.com/,https://mediabiasfactcheck.com/london-web-news/,London Web News,Fake,Fake,londonwebnews.com
http://loser.com,https://mediabiasfactcheck.com/loser-com/,Loser.com,Fake,Fake,loser.com
https://madamericannetwork.com,https://mediabiasfactcheck.com/mad-american-network/,Mad American Network,Fake,Fake,madamericannetwork.com
http://madworldnews.com/,https://mediabiasfactcheck.com/mad-world-news/,Mad World News,Fake,Fake,madworldnews.com
http://mbganews.com/,https://mediabiasfactcheck.com/mbga-make-britain-great/,MBGA Make Britain Great Again,Fake,Fake,mbganews.com
http://en.metapedia.org/wiki/Main_Page,https://mediabiasfactcheck.com/metapedia/,Metapedia,Fake,Fake,en.metapedia.org
https://milo.yiannopoulos.net/,https://mediabiasfactcheck.com/milo-news/,MILO News,Fake,Fake,milo.yiannopoulos.net
http://www.molonlabemedia.com/,https://mediabiasfactcheck.com/molon-labe-media/,Molon Labe Media,Fake,Fake,molonlabemedia.com
http://movingleft.com/,https://mediabiasfactcheck.com/moving-left/,Moving Left,Fake,Fake,movingleft.com
https://myrightamerica.com,https://mediabiasfactcheck.com/my-right-american/,My Right American,Fake,Fake,myrightamerica.com
http://myzonetoday.com/,https://mediabiasfactcheck.com/myzonetoday/,MyZoneToday,Fake,Fake,myzonetoday.com
https://mygoogle.ca/,https://mediabiasfactcheck.com/nation45/,Nation45,Fake,Fake,mygoogle.ca
http://natall.com,https://mediabiasfactcheck.com/national-alliance/,National Alliance,Fake,Fake,natall.com
https://nationalvanguard.org/,https://mediabiasfactcheck.com/national-vanguard/,National Vanguard,Fake,Fake,nationalvanguard.org
http://indigenous.club/,https://mediabiasfactcheck.com/native-americans/,Native Americans,Fake,Fake,indigenous.club
http://newcenturytimes.com/,https://mediabiasfactcheck.com/new-century-times/,New Century Times,Fake,Fake,newcenturytimes.com
http://newsblaze.com/,https://mediabiasfactcheck.com/news-blaze/,News Blaze,Fake,Fake,newsblaze.com
http://newschicken.com/,https://mediabiasfactcheck.com/news-chicken/,News Chicken,Fake,Fake,newschicken.com
http://newsconservative.com,https://mediabiasfactcheck.com/news-conservative/,News Conservative,Fake,Fake,newsconservative.com
http://newsfeedhunter.com/,https://mediabiasfactcheck.com/news-feed-hunter/,News Feed Hunter,Fake,Fake,newsfeedhunter.com
https://newsandstoriesfromusa.com/,https://mediabiasfactcheck.com/news-stories-usa/,News and Stories From USA,Fake,Fake,newsandstoriesfromusa.com
http://newsuptoday.com/,https://mediabiasfactcheck.com/news-up-today/,News Up Today,Fake,Fake,newsuptoday.com
https://newsbreakshere.com/,https://mediabiasfactcheck.com/newsbreakshere/,NewsBreaksHere,Fake,Fake,newsbreakshere.com
https://newswars.com/,https://mediabiasfactcheck.com/newswars/,NewsWars,Fake,Fake,newswars.com
http://noscomunicamos.com/,https://mediabiasfactcheck.com/nos-comunicamos/,Nos Comunicamos,Fake,Fake,noscomunicamos.com
http://occupydemocrats.com,https://mediabiasfactcheck.com/occupy-democrats/,Occupy Democrats,Fake,Fake,occupydemocrats.com
http://oppositionreport.com,https://mediabiasfactcheck.com/opposition-report/,Opposition Report,Fake,Fake,oppositionreport.com
https://overpassesforamerica.com/,https://mediabiasfactcheck.com/overpasses-for-america/,Overpasses for America,Fake,Fake,overpassesforamerica.com
https://patribotics.blog/,https://mediabiasfactcheck.com/patribotics-blog/,Patribotics Blog,Fake,Fake,patribotics.blog
http://patriothangout.com/,https://mediabiasfactcheck.com/patriot-hangout/,Patriot Hangout,Fake,Fake,patriothangout.com
http://patriotupdate.com/,https://mediabiasfactcheck.com/patriot-update/,Patriot Update,Fake,Fake,patriotupdate.com
http://patrioticviralnews.com/,https://mediabiasfactcheck.com/patriotic-viral-news/,Patriotic Viral News,Fake,Fake,patrioticviralnews.com
http://patriotsvoice.info/,https://mediabiasfactcheck.com/patriots-voice/,Patriots Voice,Fake,Fake,patriotsvoice.info
http://pmnightlynews.com/,https://mediabiasfactcheck.com/pm-nightly-news/,PM Nightly News,Fake,Fake,pmnightlynews.com
http://timespolice.com,https://mediabiasfactcheck.com/police-times/,Police Times,Fake,Fake,timespolice.com
https://politicalmayhem.news,https://mediabiasfactcheck.com/political-mayhem-news/,Political Mayhem News,Fake,Fake,politicalmayhem.news
http://politicalsitenews.com,https://mediabiasfactcheck.com/political-site-news/,Political Site News,Fake,Fake,politicalsitenews.com
http://politicslive.net/,https://mediabiasfactcheck.com/politics-live/,Politics Live,Fake,Fake,politicslive.net
http://powderedwigsociety.com/,https://mediabiasfactcheck.com/powdered-wig-society/,Powdered Wig Society,Fake,Fake,powderedwigsociety.com
http://president45donaldtrump.com/,https://mediabiasfactcheck.com/president-45-donald-trump/,President 45 Donald Trump,Fake,Fake,president45donaldtrump.com
http://progresstribune.com/,https://mediabiasfactcheck.com/progress-tribune/,Progress Tribune,Fake,Fake,progresstribune.com
https://projectpurge.com/,https://mediabiasfactcheck.com/project-purge/,Project Purge,Fake,Fake,projectpurge.com
http://proudleader.com/,https://mediabiasfactcheck.com/proud-leader/,Proud Leader,Fake,Fake,proudleader.com
http://qpolitical.com/,https://mediabiasfactcheck.com/qpolitical/,QPolitical,Fake,Fake,qpolitical.com
http://readconservatives.news/,https://mediabiasfactcheck.com/read-conservatives/,Read Conservatives,Fake,Fake,readconservatives.news
http://reagancoalition.com/,https://mediabiasfactcheck.com/reagan-coalition/,Reagan Coalition,Fake,Fake,reagancoalition.com
http://realtimepolitics.com/,https://mediabiasfactcheck.com/real-time-politics/,Real Time Politics,Fake,Fake,realtimepolitics.com
https://redice.tv/,https://mediabiasfactcheck.com/red-ice-tv/,Red Ice TV,Fake,Fake,redice.tv
http://rrtribune.com/,https://mediabiasfactcheck.com/red-rock-tribune/,Red Rock Tribune,Fake,Fake,rrtribune.com
https://redwhiteandright.com/,https://mediabiasfactcheck.com/red-white-and-right/,"Red, White and Right",Fake,Fake,redwhiteandright.com
http://resistancereport.com/,https://mediabiasfactcheck.com/resistance-report/,Resistance Report,Fake,Fake,resistancereport.com
http://rightalerts.com/,https://mediabiasfactcheck.com/right-alerts/,Right Alerts,Fake,Fake,rightalerts.com
http://rightjournalist.com/,https://mediabiasfactcheck.com/right-journalist/,Right Journalist,Fake,Fake,rightjournalist.com
http://rightsmarts.com/,https://mediabiasfactcheck.com/right-smarts/,Right Smarts,Fake,Fake,rightsmarts.com
https://rightwingnews.com/,https://mediabiasfactcheck.com/right-wing-news/,Right Wing News,Fake,Fake,rightwingnews.com
http://sharednewsreport.com/,https://mediabiasfactcheck.com/shared-news-report/,Shared News Report,Fake,Fake,sharednewsreport.com
http://smoloko.com/,https://mediabiasfactcheck.com/smoloko-news/,Smoloko News,Fake,Fake,smoloko.com
https://southafricatoday.net,https://mediabiasfactcheck.com/south-africa-today/,South Africa Today,Fake,Fake,southafricatoday.net
http://southjerseymechanic.com/,https://mediabiasfactcheck.com/south-jersey-mechanic-trump-news/,South Jersey Mechanic (Trump News),Fake,Fake,southjerseymechanic.com
http://spinzon.com/,https://mediabiasfactcheck.com/spinzon/,Spinzon,Fake,Fake,spinzon.com
https://squawker.org/,https://mediabiasfactcheck.com/squawker/,Squawker,Fake,Fake,squawker.org
